Sun Feb 12 20:20:00 +0000 2017,,0,en,,"RT @RalphGarman: Uh, yes, it is. In a nation of laws, no one is above it, even POTUS. In fact, there's a place literally called the SUPREME??,https://twitter.com/Bamf927/status/830874114428698625,Tue Apr 21 07:56:52 +0000 2009,Bamf927,false,photos. #lakers,57168,791,863,7,,Brandon,Bamf927,27773,,,false
,Sun Feb 12 20:20:01 +0000 2017,,,http://dailycaller.com/2017/02/11/study-proves-judges-wrong-72-convicted-terrorists-have-come-from-travel-ban-countries/?utm_source=WhatCountsEmail&utm_medium=TheDC%20Morning&utm_campaign=TheDC%20Weekend,0,830874117427560449,,,,en,,false,0,,,<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>""",72,130843
Sun Feb 12 20:20:08 +0000 2017,SundayMorning,0,en,,"RT @LVNancy: Only One ""Religion"" uses Brutality and Force to suppress opposing beliefs and to impose its will
#SundayMorning 
#ImmigrationB??,https://twitter.com/2Braptured777/status/830874148968624128,Sat Sep 24 06:08:20 +0000 2016,2Braptured777,false,#CAForTrump BuildTheWall #FillTheSeat #MAGA #Trump ?§Ô??á∫?á∏ #NRA #2A #conservative #Christian #constitution Fighting against swamp in DC #Truth #Capitalism,401167,11152,12021,10,Sanctuary State,?á∫?á∏Trump?á∫?á∏ 2020 ?á∫?á∏Vision??,2Braptured777,232534,,,false
,Sun Feb 12 20:20:06 +0000 2017,,,,0,830874141477711873,,,,en,,,7,830873748068659201,lindaikeji,<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""",0,TravelNewsBit
Sun Feb 12 20:19:42 +0000 2017,,0,en,,@DamnMyBallsItch @HLM915 @AnthonyCumia so are you for a muslim ban in the USA?,"Greer, SC",
Sun Feb 12 20:20:01 +0000 2017,,0,en,,"RT @KenRoth: Well, the judiciary's interpretation of the law IS supreme. Marbury v Madison. So is Trump now questioning the rule of law? Se??,https://twitter.com/RockStar_11111/status/830874118979518466,Fri Nov 20 01:40:43 +0000 2015,RockStar_11111,false,RT's NoT eNdOrSeMeNtS!!! For ?§Ô? Freedom"," Sexism""",30
Sun Feb 12 20:19:49 +0000 2017,,0,en,FALSE,RT @verge: A US-born NASA scientist was detained at the border until he unlocked his phone https://t.co/y0U3e4pYCN https://t.co/GwD2paxCAS,??At Home.      ,
Sun Feb 12 20:20:01 +0000 2017,,0,en,FALSE,"If ever anyone needed a punch....

Top Trump aide defends travel ban, spreads false claims of voter fraud https://t.co/DSm4JZkidB","New Jersey, USA",
Sun Feb 12 20:19:45 +0000 2017,,0,en,FALSE,"RT @BFriedmanDC: As many have pointed out, Miller is reading from cue cards. Watch his eyes. Total amateur hour. https://t.co/oLUTTZYoJk",,
Sun Feb 12 20:19:51 +0000 2017,,0,en,FALSE,RT @gcluley: A US-born NASA scientist was detained at the border until he unlocked his phone https://t.co/vD9Hdk96pN,,
Sun Feb 12 20:20:09 +0000 2017,,19,en,FALSE,"We're worried about SCOTUS overturning Roe v. Wade, when apparently we need to start keeping an eye on protecting Marbury v. Madison.... https://t.co/7Fx5rRWPu4",,
Sun Feb 12 20:19:57 +0000 2017,MuslimBan,0,en,FALSE,RT @aurabogado: It was surreal when families couldn't get on a plane because of your dad's #MuslimBan https://t.co/YSchtowqlH,Alewife,
Sun Feb 12 20:20:05 +0000 2017,,0,en,,"RT @FoxNews: Ben Stein: ""There's never been a court that blocked an immigration order by the president since 1942."" @JudgeJeanine https://t??,https://twitter.com/Shorttopp/status/830874134414508032,Wed Jun 03 11:50:06 +0000 2009,Shorttopp,false,,15357,75,415,2,Sylvania",,
Sun Feb 12 20:20:04 +0000 2017,Trump Wilders populists MuslimBan,0,en,,"RT @Bijan63: Remember: #Trump , #Wilders &amp; all other rightwing #populists want to make #MuslimBan legal! 
Legality is a maater of power, no??,https://twitter.com/ikhebgezien/status/830874129473626115,Thu Jan 21 11:15:03 +0000 2010,ikhebgezien,false,Ik steun de N‚≠ïÔ?S. #TeamEmine,59194,716,1275,3,Noord Nederland,?????å≥‚≠ïÔ?Mineke‚≠ïÔ????õµ?? Blm ‚≠ïÔ? #paniektrutclub,ikhebgezien,26463,,,false
,Sun Feb 12 20:19:45 +0000 2017,,https://twitter.com/FoxNews/status/830858113318342658/photo/1,,0,830874052965306369,,,,en,,false,437,830858113318342658,FoxNews,<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>""",4,9289
Sun Feb 12 20:20:04 +0000 2017,ValentinesDay RefugeesWelcome,0,en,,RT @UNICEF: This #ValentinesDay do something different - share the love and say #RefugeesWelcome ?§Ô? by hosting a special dinner: https://t.??https://twitter.com/linegerbovits/status/830874130304090112,Line Gerbovits,
Sun Feb 12 20:19:57 +0000 2017,,0,en,FALSE,The 9th Circuit Court (called Circus) is almost always wrong cause they are libs/dumbasses/crazy ppl/ Every1 knows they lied. https://t.co/sYQovBlgL0,New York State,
Sun Feb 12 20:20:09 +0000 2017,,0,en,FALSE,"RT @MaryRegW: Or if you can travel, join @Camb4Calais convoys to France. Both groups can help you to help.  https://t.co/AK0yuWngmd","Cambridge, England",https://m.facebook.com/longstantonoakingtonnorthstowe/
Sun Feb 12 20:19:58 +0000 2017,,0,en,FALSE,RT @verge: A US-born NASA scientist was detained at the border until he unlocked his phone https://t.co/y0U3e4pYCN https://t.co/GwD2paxCAS,,
