#Tra??,https://twitter.com/GenevaPhoenix/status/830575869924089857,Sat Jul 09 15:54:50 +0000 2011,GenevaPhoenix,false,Just as the legendary phoenix renews and ascends from its own ashes",,
Sun Feb 12 00:35:24 +0000 2017,,0,en,FALSE,RT @CotUS0001: Then his mission is accomplished. https://t.co/84LycpIFsS,"Centerville, Utah",
Sun Feb 12 00:35:11 +0000 2017,,0,en,,"RT @GStephanopoulos: I?ôll talk to Bob Ferguson, the WA attorney general who beat Trump in court, on what?ôs next in the travel ban fight, @T??,https://twitter.com/rieslingirl/status/830575945463390208,Fri Aug 07 20:36:15 +0000 2009,rieslingirl,false,Stanford grad",Susan Neel,
Sun Feb 12 00:35:24 +0000 2017,,0,en,,"RT @AnnCoulter: Hey, @realDonaldTrump, please add China to the next travel ban. FREEDOM 4 ""CANADIAN MAN"" WHO BEHEADED BUS PASSENGER https:/??,https://twitter.com/MayProTrump/status/830575998739492864,Mon May 12 16:37:44 +0000 2014,MayProTrump,false,Californian & Love President Trump",,
Sun Feb 12 00:34:51 +0000 2017,Trump,0,en,,"RT @PaxHart: If #Trump's goal was to ban Muslims, it was a pretty lame ban - missing 80% of the world's Muslim population and the largest M??,https://twitter.com/HerrschaftAnn/status/830575860868587520,Fri Feb 26 17:05:18 +0000 2016,HerrschaftAnn,false,stay at home Mom",,
Sun Feb 12 00:35:20 +0000 2017,,0,en,,"RT @shurufu: Worth noting that she is neither an immigrant, a refugee, a child of refugees or foreign born. She is just an American Muslim.??,https://twitter.com/Kennyvoted4JFK/status/830575982268477441,Sun Jan 29 01:49:29 +0000 2017,Kennyvoted4JFK,false,73 year old radical moderate. Father grandfather.#theresistance,96601,1271,1387,9,California",,
Sun Feb 12 00:35:11 +0000 2017,MuslimBan WeThePeople,0,en,,"RT @wmmII88: Hey, anyone want to trigger some leftists? Pretty simple...Retweet the hell out of this truth nuke. #MuslimBan #WeThePeople #S??,https://twitter.com/primerealmids91/status/830575947338366979,Wed Jun 22 22:52:54 +0000 2016,primerealmids91,false,My personal opinions. I stand with law enforcement and my President. #MAGA.,150658,1244,1255,5,Memphis TN,primerealmids,primerealmids91,25456,,,false
,Sun Feb 12 00:34:58 +0000 2017,JudgeRobart 9thCircuit,,,0,830575889930936321,,,,en,,,49,830574392350482434,Millennial_c0n,<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>""",28242,
Sun Feb 12 00:34:57 +0000 2017,MoralMarch,0,en,,"RT @AltNatParkSer: THOUSANDS of people are gathered at the #MoralMarch, to save the ACA, fight for equal rights &amp; say ONCE &amp; FOR ALL #NOBAN??,https://twitter.com/anniegirl1138/status/830575885409357824,Sat May 30 15:45:02 +0000 2009,anniegirl1138,false,The Good Witch of Social Justice",,
Sun Feb 12 00:35:15 +0000 2017,Bannon Vatican BannonIsPresident BannonNSC Muslimban WW3,0,en,,RT @hellbrat: Steve #Bannon Carries Battles to Another Influential Hub: The #Vatican #BannonIsPresident #BannonNSC #Muslimban #WW3 https://??https://twitter.com/hellbrat/status/830575963612123136,Helen Barratt,https://www.facebook.com/toxicbluegreenalgae/
Sun Feb 12 00:34:54 +0000 2017,,0,en,FALSE,Live: Trump Immigration Ban Stopped... For Now https://t.co/8SzfSVYkLq via @YouTube,,
Sun Feb 12 00:35:25 +0000 2017,NoBanNoWall EqaulityForALL RESIST PRiDE,0,en,,@SDCityBeat RoCk 0n!  #NoBanNoWall #EqaulityForALL #RESIST LOSER @realDonaldTrump #PRiDE,,
Sun Feb 12 00:35:33 +0000 2017,9thCircuit TravelBan,0,en,FALSE,RT @JohnTrumpGuy: #9thCircuit I suppose this is just a lone wolf right? No proof we need #TravelBan? https://t.co/YUhdTiGW1C,"Florida, USA",
