Thu Feb 16 16:04:27 +0000 2017,TravelBan BingBong,0,en,FALSE,RT @HorseShort: . @GregAbbott_TX Texas AG filed brief in support of @POTUS #TravelBan GO TEXAS GO #BingBong ???á∫?á∏?í®?? https://t.co/0z8N8NgS01,United States,
Thu Feb 16 16:05:25 +0000 2017,,3,en,FALSE,Breyer's gonna Breyer. https://t.co/pAg5SgMQVo,New York + Chile,
Thu Feb 16 16:05:12 +0000 2017,HereToStay NoBanNoWall,0,en,FALSE,RT @PPact: Immigrants strike on the heels of reported ICE raids in our communities. https://t.co/i2wvrxXHzV #HereToStay #NoBanNoWall https:??https://twitter.com/luasol38/status/832259542847086592,luasol38?ò∑,
Thu Feb 16 16:05:32 +0000 2017,desperation,0,en,FALSE,"I live here &amp; can barely stand bringing my garbage to the end of the driveway in winter, it's so cold. Imagine a 21-hr walk...
#desperation https://t.co/NZmZjQuwZG",,
Thu Feb 16 16:05:12 +0000 2017,,0,en,FALSE,RT @HuffingtonPost: President Bashar al-Assad: Trump's travel ban does not target Syrians https://t.co/bMQTBSrHsC https://t.co/ubnbVKaAV6,USA,
Thu Feb 16 16:05:02 +0000 2017,NYC NoBanNoWall,0,en,,RT @rgfeal: I live in #NYC. This city is majority immigrant. Today I stand in solidarity with every one of them. #NoBanNoWall #DayWithoutIm??https://twitter.com/CathyNDavidson/status/832259502971973633,Cathy Davidson,http://cathydavidson.com
Thu Feb 16 16:04:51 +0000 2017,,0,en,FALSE,RT @LordCelery: One of many people whose life has been directly complicated by 45's EO regarding travel ban. https://t.co/wMfmq2ITZj,Oxford,
Thu Feb 16 16:04:54 +0000 2017,MuslimBan RohingyaGenocide,0,en,,"RT @JZarif: Welcome @Pontifex denunciation of #MuslimBan &amp; #RohingyaGenocide. World needs leaders who urge dialogue &amp; compassion, not walls??,https://twitter.com/SaraGomezAranci/status/832259467630800896,Thu Jan 03 09:40:57 +0000 2013,SaraGomezAranci,false,Partager les nouvelles de cette petite plan√®te terre! Share the news of this small planet earth!",,
Thu Feb 16 16:04:28 +0000 2017,Trump MuslimBan SCOTUS,0,en,FALSE,Emails show Justice Thomas's wife mobilizing pro #Trump policy efforts including #MuslimBan #SCOTUS recusal on case? https://t.co/b0surMNPwK,,
Thu Feb 16 16:04:47 +0000 2017,,0,en,,"RT @thememoryhole2: Customs &amp; Border Protection's Chief Counsel is hoping to cancel FOIA requests concerning Trump's ""Muslim ban"" Executive??,https://twitter.com/tllanes/status/832259440233492480,Sun Aug 24 02:46:04 +0000 2008,tllanes,false,Knife-Like",230407,
Thu Feb 16 16:04:45 +0000 2017,,0,en,FALSE,"RT @tribelaw: Harvard, Yale and Stanford are suing Donald Trump over his 'Muslim ban' https://t.co/T2VhZYa7M7",,
Thu Feb 16 16:05:18 +0000 2017,,0,en,FALSE,Girls Who Code CEO Wants You to Fight Trump?ôs Immigration Ban https://t.co/LxMNcaGaqA,Chicago IL,
Thu Feb 16 16:04:49 +0000 2017,MarineLePen MuslimBan FN,0,en,,"RT @VictorEriceira: President #MarineLePen Could Be A Reality In A Matter Of Months
Defend Civilization And Heritage

#MuslimBan
#FN

https??,https://twitter.com/zaranick1/status/832259445279301632,Thu Dec 27 16:39:15 +0000 2012,zaranick1,false,Will follow you all back",,
